,brand,model,SIM,display_type,OS,CPU,Chipset,GPU,memory_card,NFC,USB,approx_price_EUR,GPRS,EDGE,status,display_resolution,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,radio,sensors,battery,colors
62,Acer,CloudMobile S500,Micro-SIM,IPS LCD capacitive touchscreen  16M colors,Android 4.0 (Ice Cream Sandwich),Dual-core 1.5 GHz Krait,Qualcomm MSM8260A Snapdragon S4 Plus,Adreno 225,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,220.0,Yes,Yes,Available.,5.0,4 GB,1 GB,8 MP,2 MP or VGA,Yes,Yes,Yes,4.0,Yes,Yes,2,2500.0, Dark red
63,Acer,Iconia Tab A210,No,TFT capacitive touchscreen  256K colors,Android 4.0 (Ice Cream Sandwich)| upgradable to 4.1 (Jelly Bean),Quad-core 1.2 GHz,Nvidia Tegra 3,ULP GeForce,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0| USB 2.0| USB Host,260.0,Yes,Yes,Available.,4.0,4 GB,L1GB,2 MP,No,Yes,Yes,Yes,4.0,Yes,Yes,1,1300.0,Titanium Black
64,Acer,Iconia Tab A200,No,Capacitive touchscreen  16M colors,Android 3.2 (Honeycomb)| upgradable to 4.0 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,ULP GeForce,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0| USB 2.0| USB Host,200.0,Yes,Yes,Available.,4.0,4 GB,L1GB,2 MP,No,Yes,Yes,Yes,4.0,Yes,Yes,1,1300.0, Essential White
65,Acer,Iconia Tab A701,Mini-SIM,LCD capacitive touchscreen  16M colors,Android 4.0 (Ice Cream Sandwich),Quad-core 1.3 GHz Cortex-A9,Nvidia Tegra 3,ULP GeForce,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0| USB 2.0,380.0,Yes,Yes,Available.,4.0,4 GB,L1GB,2 MP,No,Yes,Yes,Yes,4.0,Yes,Yes,1,1300.0, Fragrant Pink
66,Acer,Iconia Tab A700,No,LCD capacitive touchscreen  16M colors,Android 4.0 (Ice Cream Sandwich),Quad-core 1.3 GHz,Nvidia Tegra 3,ULP GeForce,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0| USB 2.0,230.0,Yes,Yes,Available.,4.0,4 GB,L1GB,2 MP,No,Yes,Yes,Yes,4.0,Yes,Yes,1,1300.0, Sky Blue
67,Acer,Iconia Tab A511,Mini-SIM,TFT capacitive touchscreen  256K colors,Android 4.0 (Ice Cream Sandwich),Quad-core 1.3 GHz Cortex-A9,Nvidia Tegra 3,ULP GeForce,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,250.0,Yes,Yes,Available.,4.0,4 GB,L1GB,2 MP,No,Yes,Yes,Yes,4.0,Yes,Yes,1,1300.0, Sunshine Yellow
68,Acer,Iconia Tab A510,No,TFT capacitive touchscreen  256K colors,Android 4.0 (Ice Cream Sandwich),Quad-core 1.3 GHz Cortex-A9,Nvidia Tegra 3,ULP GeForce,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,230.0,No,No,Available.,8.0,32 GB,2 GB,5 MP,2 MP,Yes,Yes,Yes,4.0,Yes,No,1,4600.0,Silver
69,Acer,Allegro,Mini-SIM,TFT capacitive touchscreen  16M colors,Microsoft Windows Phone 7.5 Mango,1.0 GHz Scorpion,Qualcomm MSM8255 Snapdragon S2,Adreno 205,No,Yes,microUSB 2.0,140.0,Yes,Yes,Available.,7.0,16 GB,1 GB,2 MP,Yes,Yes,Yes,Yes,Yes,Yes,No,1,2000.0,Black
70,Acer,Liquid Express E320,Mini-SIM,TFT capacitive touchscreen  256K colors,Android 2.3 (Gingerbread),800MHz ARM 11,Qualcomm MSM7227T-1 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot)  2 GB included,Region specific,microUSB 2.0,90.0,Yes,Yes,Available.,7.0,16 GB,1 GB,5 MP,Yes,Yes,Yes,Yes,Yes,Yes,No,1,2000.0,Black
71,Acer,Iconia Tab A501,Mini-SIM,LCD capacitive touchscreen  256K colors,Android 3.0 (Honeycomb)| upgradable to 3.2 (Honeycomb),Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,ULP GeForce,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0| USB 2.0,430.0,No,No,Available.,7.0,8 GB,1 GB,5 MP,Yes,Yes,Yes,Yes,Yes,No,No,1,3700.0,Red
72,Acer,Iconia Smart,Mini-SIM,TFT capacitive touchscreen  16M colors,Android 2.3 (Gingerbread),1.0 GHz Scorpion,Qualcomm MSM8255-1 Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,220.0,No,No,Available.,7.0,8 GB,1 GB,5 MP,Yes,Yes,Yes,Yes,Yes,No,No,1,3700.0, white
73,Acer,Iconia Tab A500,No,LCD capacitive touchscreen  256K colors,Android 3.0| 3.2| planned upgrade to 4.0 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,ULP GeForce,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0| USB 2.0,200.0,No,No,Available.,7.0,8 GB,1 GB,5 MP,Yes,Yes,Yes,Yes,Yes,No,No,1,3700.0, black
74,Acer,Iconia Tab A101,Mini-SIM,LCD capacitive touchscreen  16M colors,Android 3.2 (Honeycomb),Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,ULP GeForce,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,260.0,No,No,Available.,7.0,8 GB,1 GB,5 MP,Yes,Yes,Yes,Yes,Yes,No,No,1,3700.0, blue
75,Acer,Iconia Tab A100,No,LCD capacitive touchscreen  16M colors,Android 3.0| 3.2| planned upgrade to 4.0 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,ULP GeForce,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,100.0,No,No,Available.,7.0,8 GB,1 GB,5 MP,Yes,Yes,Yes,Yes,Yes,No,No,1,3700.0, pink
76,Acer,Liquid mini E310,Mini-SIM,TFT capacitive touchscreen  256K colors,Android 2.2 (Froyo)| upgradable to 2.3 (Gingerbread),600 MHz ARM 11,Qualcomm MSM7227-1 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot)  2 GB included,Yes,microUSB 2.0,120.0,Yes,Yes,Available.,4.7,16 GB,2 GB,13 MP,2 MP| LED flash,Yes,Yes,Yes,4.0,Yes,Yes,2,2000.0,Black
77,Acer,beTouch E210,Mini-SIM,TFT resistive touchscreen  256K colors,Android 2.2 (Froyo),600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,150.0,Yes,Yes,Available.,4.7,4 GB,1 GB,13 MP,2 MP| LED flash,Yes,Yes,Yes,Yes,Yes,Yes,2,2000.0,Black/White
78,Acer,beTouch E140,Mini-SIM,TFT resistive touchscreen  256K colors,Android 2.2 (Froyo),600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,110.0,Yes,Yes,Available.,4.0,4 GB,L1GB,5 MP,1.3 MP,Yes,Yes,Yes,4.0,No,No,2,1630.0,Black/White
79,Acer,beTouch T500,Mini-SIM,TFT touchscreen,Android-based OPhone 1.5,Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,70.0,Yes,Yes,Available.,7.0,16 GB,1 GB,VGA,No,Yes,Yes,Yes,Yes,Yes,No,1,2955.0,Black/Red
80,Acer,Liquid mt,Mini-SIM,TFT capacitive touchscreen  16M colors,Android 2.2 (Froyo),800 MHz Scorpion,Qualcomm MSM7230,Adreno 205,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,70.0,No,No,Available.,7.0,16 GB,1 GB,VGA,No,Yes,Yes,Yes,4.0,Yes,No,1,2955.0,Various
81,Acer,beTouch E130,Mini-SIM,TFT touchscreen  65K colors,Android 1.6 (Donut),416 MHz,ST Ericsson PNX6715,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,90.0,No,No,Available.,7.9,16 GB,1 GB,5 MP,2 MP,Yes,Yes,Yes,3.0,Yes,No,1,4000.0,White
82,Acer,beTouch E120,Mini-SIM,TFT capacitive touchscreen,Android 1.6 (Donut),ST Ericsson PNX6715| 416 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,70.0,Yes,Yes,Available.,5.0,4 GB,L1GB,5 MP,VGA,Yes,Yes,Yes,3.0,Yes,Yes,2,2000.0,Essential White
83,Acer,Stream,Mini-SIM,AMOLED capacitive touchscreen  16M colors,Android 2.1 (Eclair),1.0 GHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot)  8 GB included,Yes,microUSB 2.0,130.0,Yes,Yes,Available.,5.0,4 GB,L1GB,5 MP,VGA,Yes,Yes,Yes,3.0,Yes,Yes,2,2000.0, Gentle Grey
84,Acer,Liquid E,Mini-SIM,TFT capacitive touchscreen  256K colors,Android 2.1 (Eclair)| upgradeable to Android 2.2 (Froyo),768 MHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),Yes,miniUSB,90.0,Yes,Yes,Available.,6.0,16 GB,2 GB,13 MP,2 MP| 1080p@30fps,Yes,Yes,Yes,4.0,Yes,Yes,4,3300.0,Black
85,Acer,neoTouch P400,Mini-SIM,TFT resistive touchscreen  256K colors,Microsoft Windows Mobile 6.5.3 Professional,600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Adreno 200,microSD (dedicated slot),Yes,2.0,100.0,Yes,Yes,Available.,6.0,16 GB,2 GB,13 MP,2 MP| 1080p@30fps,Yes,Yes,Yes,4.0,Yes,Yes,4,3300.0, Red
86,Acer,beTouch E400,Mini-SIM,TFT resistive touchscreen  256K colors,Android 2.1 (Eclair),600 MHz ARM 11,Qualcomm MSM7227 Snapdragon S1,Adreno 200,microSD (dedicated slot),Yes,2.0,80.0,Yes,Yes,Available.,3.5,4 GB,L1GB,3.15 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,2,1500.0,Rock Black
87,Acer,neoTouch P300,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 6.5.3,528 MHz ARM 11,Qualcomm MSM7225 Snapdragon S1,Mali-400,microSD (dedicated slot),Yes,2.0,80.0,Yes,Yes,Available.,3.5,4 GB,L1GB,3.15 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,2,1500.0, Classic White
88,Acer,beTouch E110,Mini-SIM,TFT resistive touchscreen  256K colors (65K effective),Android 1.5 (Cupcake),ST Ericsson PNX6715 416MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,2.0,70.0,Yes,Yes,Available.,5.7,8 GB,1 GB,8 MP,2 MP,Yes,Yes,Yes,4.0,Yes,Yes,4,2400.0,White
89,Acer,Liquid,Mini-SIM,TFT capacitive touchscreen  256K colors,Android 1.6 (Donut),768 MHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),Yes,miniUSB,90.0,Yes,Yes,Available.,5.7,8 GB,1 GB,8 MP,2 MP,Yes,Yes,Yes,4.0,Yes,Yes,4,2400.0, Black
90,Acer,neoTouch,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 6.5 Professional,1.0 GHz Scorpion,Qualcomm QSD8250 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),Yes,miniUSB,210.0,Yes,Yes,Available.,10.1,32 GB,1 GB,5 MP,VGA,Yes,Yes,Yes,4.0,Yes,No,2,4750.0,Black/Silver
91,Acer,beTouch E200,Mini-SIM,TFT  65K colors,Microsoft Windows Mobile 6.5 Professional,528 MHz ARM 11,Qualcomm MSM7225 Snapdragon S1,Mali-400,microSD (dedicated slot),Yes,miniUSB,190.0,Yes,Yes,Available.,10.1,32 GB,1 GB,5 MP,VGA,Yes,Yes,Yes,4.0,Yes,No,2,4750.0, White
92,Acer,beTouch E100,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 6.5 Professional,528 MHz ARM 11,Qualcomm MSM7225 Snapdragon S1,Mali-400,microSD (dedicated slot),Yes,miniUSB,180.0,Yes,Yes,Available.,7.9,8 GB,1 GB,5 MP,VGA,Yes,Yes,Yes,4.0,Yes,No,2,4750.0,White
93,Acer,beTouch E101,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 6.5 Professional,528 MHz ARM 11,Qualcomm MSM7225 Snapdragon S1,Mali-400,microSD (dedicated slot),Yes,miniUSB,170.0,No,No,Available.,7.9,16 GB,1 GB,5 MP,VGA,Yes,Yes,Yes,4.0,Yes,No,2,4750.0,Black
94,Acer,DX650,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 6.1 Professional,Samsung S3C 6410 533 MHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,miniUSB,150.0,Yes,Yes,Available.,4.5,4 GB,1 GB,8 MP,2 MP,Yes,Yes,Yes,3.0,Yes,Yes,4,2000.0,Black
95,Acer,M900,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 6.1 Professional,533 MHz Samsung S3C 6410,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,miniUSB,250.0,Yes,Yes,Available.,4.5,4 GB,1 GB,8 MP,2 MP,Yes,Yes,Yes,3.0,Yes,Yes,4,2000.0, White
96,Acer,F900,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 6.1 Professional,533 MHz Samsung S3C 6410,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,miniUSB 2.0,210.0,Yes,Yes,Available.,3.5,4 GB,L1GB,3 MP or 5 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,2,1300.0,Black
97,Acer,X960,Mini-SIM,TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 6.1 Professional,533 MHz Samsung S3C 6410,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 8 GB (dedicated slot),Yes,miniUSB,270.0,Yes,Yes,Available.,3.5,4 GB,L1GB,3 MP or 5 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,2,1300.0, Black/White
98,Acer,DX900,Dual SIM (Mini-SIM),TFT resistive touchscreen  65K colors,Microsoft Windows Mobile 6.1 Professional,533 MHz Samsung S3C 6410,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD (dedicated slot),Yes,miniUSB,90.0,Yes,Yes,Available.,4.3,4 GB,1 GB,8 MP,VGA,Yes,Yes,Yes,2.1,Yes,Yes,2,2000.0,Black
99,alcatel,Flash (2017),Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Deca-core (2x2.3 GHz Cortex-A72| 4x1.9 GHz Cortex-A53| 4x1.4 GHz Cortex-A53),Mediatek MT6797 Helio X20,Mali-T880MP4,microSD  up to 256 GB,Yes,Type-C 1.0 reversible connector| USB On-The-Go,70.0,Yes,Yes,Available.,4.3,4 GB,1 GB,8 MP,VGA,Yes,Yes,Yes,2.1,Yes,Yes,2,2000.0, White
100,alcatel,U5,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Quad-core 1.1 GHz Cortex-A53,Mediatek MT6737M,Mali-T720MP2,microSD  up to 32 GB,Yes,microUSB 2.0,70.0,Yes,Yes,Available.,4.5,4 GB,1 GB,5 MP,VGA,Yes,Yes,Yes,3.0,Yes,Yes,4,1760.0,Black
101,alcatel,A5 LED,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Octa-core 1.3 GHz Cortex-A53,Mediatek MT6753,Mali-T720MP3,microSD  up to 32 GB,Yes,microUSB 2.0,200.0,Yes,Yes,Available.,4.5,4 GB,1 GB,5 MP,VGA,Yes,Yes,Yes,3.0,Yes,Yes,4,1760.0, White
102,alcatel,A3,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Quad-core 1.25 GHz Cortex-A53,Mediatek MT6737,Mali-T720MP2,microSD  up to 32 GB,Yes,microUSB 2.0,70.0,No,No,Available.,7.0,8 GB,1 GB,Yes,No,Yes,Yes,Yes,4.0,Yes,No,1,2640.0,White
103,alcatel,A3 XL,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),IPS FL LCD capacitive touchscreen  16M colors,Android 7.0 (Nougat),Quad-core 1.1 GHz Cortex-A53,Mediatek MT8735B,Mali-T720MP2,microSD  up to 32 GB,Yes,microUSB 2.0| USB On-The-Go,120.0,No,No,Available.,7.0,16 GB,L1GB,VGA,No,Yes,Yes,Yes,4.0,Yes,No,1,2710.0,Black
104,alcatel,Shine Lite,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A53,Mediatek MT6737,Mali-T720MP2,microSD  up to 256 GB,Yes,microUSB 2.0| USB On-The-Go,200.0,No,No,Available.,7.0,8 GB,1 GB,2 MP,No,Yes,Yes,Yes,3.0,Yes,No,3,3420.0,Black/Silver
105,alcatel,Pixi 4 Plus Power,Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android OS,Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,70.0,Yes,Yes,Available.,3.5,4 GB,L1GB,3.15 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,2,1300.0,Black
106,alcatel,Fierce 4,Nano-SIM,IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Quad-core 1.1 GHz Cortex-A7,Qualcomm MSM8909 Snapdragon 210,Adreno 304,microSD  up to 256 GB (dedicated slot),Yes,microUSB 2.0,80.0,Yes,Yes,Available.,3.5,4 GB,L1GB,3.15 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,2,1300.0, White
107,alcatel,X1,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),Super AMOLED capacitive touchscreen  16M colors,Android 5.1 (Lollipop),Octa-core (4x1.4 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Qualcomm MSM8929 Snapdragon 415,Adreno 405,microSD  up to 256 GB,Yes,microUSB 2.0| USB On-The-Go,250.0,Yes,Yes,Available.,4.3,4 GB,1 GB,5 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,2,1500.0,Gentle Black
108,alcatel,Pixi 4 (5),Micro-SIM,IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Quad-core 1.3 GHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,60.0,Yes,Yes,Available.,4.3,4 GB,1 GB,5 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,2,1500.0, Ceramic White
109,alcatel,Flash Plus 2,Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mediatek MT6755 Helio P10,Mali-T860MP2,microSD  up to 256 GB (dedicated slot),Yes,microUSB 2.0,140.0,Yes,Yes,Available.,4.3,4 GB,1 GB,5 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,2,1500.0,Gentle Black
110,alcatel,POP 7 LTE,Micro-SIM,TFT capacitive touchscreen  16M colors,Android 6.0.1 (Marshmallow),Quad-core 1.1 GHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,130.0,Yes,Yes,Available.,4.3,4 GB,1 GB,5 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,2,1500.0, Ceramic White
111,alcatel,Pop 4S,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mediatek MT6755M,Mali-400,microSD  up to 64 GB (dedicated slot),Yes (optional),microUSB 2.0,150.0,Yes,Yes,Available.,3.7,1 GB,L1GB,5 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,3,1300.0,Black
112,alcatel,Pop 4+,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Quad-core 1.1 GHz Cortex-A7,Qualcomm MSM8909 Snapdragon 210,Adreno 304,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,110.0,Yes,Yes,Available.,3.7,1 GB,L1GB,5 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,3,1300.0, White
113,alcatel,Pop 4,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Quad-core 1.1 GHz Cortex-A7,Qualcomm MSM8909 Snapdragon 210,Adreno 304,microSD  up to 256 GB (dedicated slot),Yes,microUSB 2.0,80.0,Yes,Yes,Available.,3.7,1 GB,L1GB,5 MP,No,Yes,Yes,Yes,3.0,Yes,Yes,3,1300.0, Pink
114,alcatel,Idol 4s Windows,Nano-SIM,AMOLED capacitive touchscreen  16M colors,Microsoft Windows 10,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot),Yes,Type-C 1.0 reversible connector,430.0,Yes,Yes,Available.,4.3,8 GB,1 GB,8 MP,HD,Yes,Yes,Yes,4.0,Yes,Yes,3,1460.0,Black
115,alcatel,Idol 4s,Dual SIM (Nano-SIM| dual stand-by) - 6070K,AMOLED capacitive touchscreen  16M colors,Android 6.0.1 (Marshmallow),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Qualcomm MSM8976 Snapdragon 652,Adreno 510,microSD  up to 256 GB (uses SIM 2 slot),Yes,microUSB 2.0| USB Host,350.0,No,No,Available.,10.1,16 GB,1 GB,2 MP,No,Yes,Yes,Yes,2.1,Yes,No,2,3260.0,Titanium Gray
116,alcatel,Idol 4,Dual SIM (Nano-SIM| dual stand-by) - 6055K| 6055I,LTPS IPS LCD capacitive touchscreen  16M colors,Android 6.0.1 (Marshmallow),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Qualcomm MSM8952 Snapdragon 617,Adreno 405,microSD  up to 256 GB (uses SIM 2 slot),Yes,microUSB 2.0| USB Host,250.0,No,No,Available.,10.1,16 GB,1 GB,2 MP,No,Yes,Yes,Yes,2.1,Yes,No,2,3260.0,Black
117,alcatel,Fierce XL (Windows),Micro-SIM,IPS LCD capacitive touchscreen  16M colors,Microsoft Windows 10,Quad-core 1.1 GHz Cortex-A7,Qualcomm MSM8909 Snapdragon 210,Adreno 304,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,70.0,Class 10,Class 10,Available.,10.1,64 GB,1 GB,5 MP,Yes,Yes,Yes,Yes,2.1,Yes,No,3,4750.0,Titanium Gray
118,alcatel,CareTime,Yes,OLED (single white color),Nucleus OS,Quad-core 1.3 GHz Cortex-A7,MT7198D,Mali-400,No,Yes,No,70.0,No,No,Available.,10.1,64 GB,1 GB,5 MP,Yes,Yes,Yes,Yes,2.1,Yes,No,3,4750.0,Titanium Gray
119,alcatel,Pixi 4 (7),Micro-SIM,TFT capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A7,Mediatek MT8321,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,80.0,No,No,Available.,10.1,64 GB,1 GB,5 MP,Yes,Yes,Yes,Yes,2.1,Yes,No,3,4750.0, Metallic Red
120,alcatel,Pixi 4 (6) 3G,Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,Android 5.1 (Lollipop),Quad-core 1.3 GHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 64 GB (dedicated slot),Yes,microUSB 2.0,120.0,Yes,Yes,Available.,10.1,32 GB,1 GB,5 MP,1 MP,Yes,Yes,Yes,2.1,Yes,No,4,4750.0,Black
121,alcatel,Pixi 4 (6),Micro-SIM,IPS LCD capacitive touchscreen  16M colors,Android 5.1 (Lollipop)| upgradable to 6.0.1 (Marshmallow),Quad-core 1.1 GHz Cortex-A7,Qualcomm MSM8909 Snapdragon 210,Adreno 304,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,100.0,Yes,Yes,Available.,10.1,32 GB,1 GB,5 MP,1 MP,Yes,Yes,Yes,2.1,Yes,No,4,4750.0, Silver
122,alcatel,Pixi 4 (4),Micro-SIM,TFT capacitive touchscreen  16M colors,Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6580M,Mali-400MP2,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,60.0,No,No,Available.,10.1,32 GB,1 GB,5 MP,1 MP,Yes,Yes,Yes,2.1,Yes,No,3,4750.0,Black
123,alcatel,Pixi 4 (3.5),Micro-SIM,TFT capacitive touchscreen  16M colors,Android 5.1 (Lollipop),Dual-core 1.0 GHz Cortex-A7,Mediatek MT6572M,Mali-400,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,70.0,No,No,Available.,10.1,32 GB,1 GB,5 MP,1 MP,Yes,Yes,Yes,2.1,Yes,No,3,4750.0, Silver
124,alcatel,Pixi 3 (8) LTE,Micro-SIM,IPS LCD capacitive touchscreen  16M colors,Microsoft Windows 10,Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8909 Snapdragon 210,Adreno 304,microSD  up to 32 GB (dedicated slot),Yes,microUSB 2.0,70.0,Yes,Yes,Available.,3.6,8 GB,nan,5 MP,No,Yes,Yes,Yes,2.1,Yes,No,3,1300.0,Black
125,alcatel,Pop 3 (5.5),Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),TFT capacitive touchscreen  16M colors,Android 5.1 (Lollipop),Quad-core 1.3/ 1.1 GHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 256 GB (dedicated slot),Yes,microUSB 2.0,120.0,Yes,Yes,Available.,3.6,8 GB,nan,5 MP,No,Yes,Yes,Yes,2.1,Yes,No,3,1300.0, White
126,alcatel,Pop 3 (5),Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),TFT capacitive touchscreen  16M colors,Android 5.1 (Lollipop),Quad-core 1.3/ 1.1 GHz,Qualcomm MSM8916 Snapdragon 410,Mali-400,microSD  up to 32/256 GB (dedicated slot),Yes,microUSB 2.0,110.0,Yes,Yes,Available.,3.5,L1GB,L1GB,5 MP,No,Yes,Yes,Yes,2.1,Yes,Yes,2,2000.0,Black
